LFQ intensity 401#1	LFQ intensity 401#2	LFQ intensity 401#3	LFQ intensity 401#4	LFQ intensity WT#1	LFQ intensity WT#2	LFQ intensity WT#3	LFQ intensity WT#4	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Protein IDs	Majority protein IDs	id
27.9248466491699	27.6588764190674	28.1755523681641	28.1514148712158	28.6553993225098	29.0558185577393	27.4235820770264	28.5971183776855				10	10	10	20	20	20	79.492	0	67.259	2640800000	38	A6TFP9	A6TFP9	1494
26.9956111907959	27.1388759613037	26.9643306732178	27.0494709014893	27.4589672088623	27.5743427276611	27.1310443878174	26.2290344238281				2	2	2	9.6	9.6	9.6	25.514	0	6.2485	1180900000	8	A6TFQ0	A6TFQ0	1495
30.730525970459	30.5645637512207	30.2119922637939	30.1855335235596	30.278413772583	30.280517578125	30.5480251312256	30.2684097290039				20	20	20	56	56	56	36.024	0	146.64	11667000000	85	A6TFQ2	A6TFQ2	1496
27.3384113311768	27.3857440948486	28.2918891906738	28.8495674133301	27.7864990234375	27.6032867431641	27.7329864501953	27.969554901123				4	4	4	18.5	18.5	18.5	27.857	0	9.8479	2150700000	16	A6TFQ3	A6TFQ3	1497
34.7226295471191	34.7001647949219	34.4356422424316	34.2692604064941	34.4057807922363	34.464412689209	34.475025177002	34.5129470825195				18	18	18	73.5	73.5	73.5	26.175	0	266.89	205040000000	652	A6TFQ6	A6TFQ6	1498
26.1211566925049	26.2793750762939	26.1621742248535	26.4780311584473	NaN	26.3209457397461	25.9809169769287	NaN				3	3	3	15.8	15.8	15.8	27.532	0	8.488	478000000	6	A6TFQ8	A6TFQ8	1499
35.1499061584473	34.8443183898926	34.8571701049805	34.7365074157715	34.631031036377	34.9402160644531	33.5211029052734	35.017951965332				10	10	10	82.7	82.7	82.7	9.5567	0	323.31	243740000000	244	A6TFR0	A6TFR0	1500
29.4092864990234	29.8554458618164	29.9739112854004	29.953519821167	30.0107860565186	30.098108291626	30.2155838012695	30.1524314880371				19	19	19	40.2	40.2	40.2	56.098	0	114.49	8788800000	88	A6TFR2	A6TFR2	1501
19.9098815917969	21.6975269317627	22.9700222015381	25.0102634429932	NaN	24.1190986633301	24.2266311645508	25.0685806274414				2	2	2	21.5	21.5	21.5	21.161	0	13.578	122000000	16	A6TFS7	A6TFS7	1502
26.459451675415	26.6482849121094	26.6350574493408	NaN	NaN	26.6246376037598	NaN	NaN				2	2	2	8.9	8.9	8.9	29.113	0	3.0232	554200000	4	A6TFS9	A6TFS9	1503
24.6917896270752	24.888786315918	26.0013999938965	26.421480178833	24.7337608337402	25.1520137786865	26.3102188110352	26.2848205566406				6	6	6	21.2	21.2	21.2	59.181	0	11.167	454630000	16	A6TFX3	A6TFX3	1504
27.6010913848877	26.9910755157471	27.0370578765869	26.6510257720947	28.0921955108643	28.6039237976074	26.5635890960693	27.2571887969971				3	3	3	7.6	7.6	7.6	40.597	0	4.4237	1569700000	17	A6TFX7	A6TFX7	1505
27.0635280609131	28.4556789398193	28.9828586578369	27.5428142547607	26.542667388916	26.4652881622314	26.3583030700684	26.8062419891357				7	7	7	20.7	20.7	20.7	49.254	0	22.182	1744600000	18	A6TFY4	A6TFY4	1506
29.0133457183838	28.4797344207764	28.4982318878174	28.6452293395996	NaN	NaN	NaN	26.9584789276123				3	3	3	19.7	19.7	19.7	15.954	0	9.344	2020300000	13	A6TFY9	A6TFY9	1507
31.2240619659424	31.0706081390381	30.9793739318848	31.2403049468994	30.3179702758789	30.0006160736084	30.2062969207764	30.1350383758545				7	7	7	55.3	55.3	55.3	17.451	0	44.213	15255000000	73	A6TFZ0	A6TFZ0	1508
29.2711734771729	29.0733699798584	29.0602855682373	28.7139434814453	29.251579284668	28.5884227752686	28.8382186889648	28.7879009246826				7	7	7	30.6	30.6	30.6	44.956	0	47.259	4409300000	15	A6TFZ2	A6TFZ2	1509
29.8963565826416	29.7324848175049	29.7381191253662	30.0543975830078	30.1384601593018	30.0055770874023	30.4928569793701	30.1037464141846				12	12	12	53.3	53.3	53.3	29.543	0	87.041	9030200000	66	A6TG00	A6TG00	1510
34.6125869750977	34.948070526123	34.7943992614746	34.923755645752	34.6411895751953	34.7130813598633	34.9032936096191	34.7987022399902				52	52	52	61.4	61.4	61.4	90.086	0	323.31	241990000000	649	A6TG01	A6TG01	1511
31.1225051879883	30.881103515625	30.4610958099365	30.7807388305664	31.1523704528809	31.163330078125	30.7946701049805	30.9237995147705				15	15	15	53.3	53.3	53.3	40.481	0	84.823	16634000000	90	A6TG03	A6TG03	1512
30.0534896850586	30.1794967651367	30.2326068878174	30.177001953125	30.2384281158447	29.7532787322998	29.7701263427734	30.154483795166				13	13	13	35.6	35.6	35.6	49.717	0	65.6	9493100000	79	A6TG04	A6TG04	1513
32.6820259094238	33.6352577209473	33.8199310302734	33.7791137695313	34.1510391235352	34.1176071166992	34.1725845336914	31.5527496337891				4	4	4	21.7	21.7	21.7	5.3803	0	19.505	117630000000	72	A6TG05	A6TG05	1514
31.9274425506592	31.953104019165	32.1220092773438	32.3481025695801	32.1888961791992	32.1511001586914	32.3876152038574	32.3695793151855				18	18	18	44.3	44.3	44.3	61.463	0	244.72	40005000000	166	A6TG08	A6TG08	1515
30.2785263061523	30.4887447357178	30.7667503356934	30.9015312194824	30.923656463623	31.0376071929932	30.8303203582764	30.9633388519287				18	18	18	51.8	51.8	51.8	49.099	0	158.41	16137000000	93	A6TG09	A6TG09	1516
32.5522232055664	32.5715408325195	32.3056030273438	32.2683525085449	32.4590682983398	32.3275566101074	32.1970367431641	32.3655204772949				11	11	11	59.6	59.6	59.6	20.425	0	127.96	46148000000	210	A6TG22	A6TG22	1517
27.2211265563965	27.6607131958008	27.6766033172607	NaN	26.8715000152588	27.4766883850098	28.0696868896484	27.6991577148438				4	4	4	18.6	18.6	18.6	24.651	0	17.691	1387300000	16	A6TG24	A6TG24	1518
NaN	NaN	24.1414127349854	NaN	NaN	24.3709926605225	24.1026153564453	24.4353618621826				2	2	2	12.9	12.9	12.9	43.137	0.0098847	0.43548	88160000	1	A6TG26	A6TG26	1519
27.1867866516113	26.3570117950439	27.7706470489502	27.0344371795654	27.3817081451416	27.769889831543	28.62380027771	29.5446949005127				10	10	10	47.7	47.7	47.7	27.51	0	101.91	2270800000	23	A6TG28	A6TG28	1520
27.5487785339355	27.9617385864258	27.5649280548096	27.9565410614014	27.8653774261475	27.4876918792725	28.3334293365479	27.2790565490723				5	5	5	33.5	33.5	33.5	28.985	0	79.046	1907300000	20	A6TG29	A6TG29	1521
34.5952377319336	34.456111907959	34.4690895080566	34.5154151916504	34.3508720397949	34.5011291503906	34.5930671691895	34.294677734375				36	36	36	54	54	54	66.843	0	323.31	199120000000	614	A6TG33	A6TG33	1522
32.0126533508301	31.9280414581299	31.8928375244141	31.7745876312256	31.8592357635498	31.8805198669434	31.7373123168945	31.7749786376953				17	17	17	39.7	39.7	39.7	49.115	0	109.33	32559000000	169	A6TG34	A6TG34	1523
32.4324607849121	32.4104156494141	32.8312454223633	33.0170745849609	32.0321006774902	32.1365356445313	33.305793762207	32.3842735290527				7	7	7	64.7	64.7	64.7	15.064	0	186.73	54452000000	149	A6TG35	A6TG35	1524
36.2504806518555	36.3518905639648	36.3055877685547	36.2491912841797	36.3233642578125	36.2823677062988	36.3357772827148	36.2638511657715				39	39	39	87.6	87.6	87.6	50.21	0	323.31	692730000000	1397	A6TG36	A6TG36	1525
33.6775588989258	33.6135749816895	33.5211029052734	33.640869140625	33.5872116088867	33.6921844482422	33.7037811279297	33.6100578308105				32	32	32	85	85	85	31.513	0	323.31	108990000000	493	A6TG37	A6TG37	1526
36.3016777038574	36.0934295654297	36.0018768310547	35.9672927856445	35.8816452026367	35.8574028015137	35.8404541015625	35.9349784851074				43	43	43	71.5	71.5	71.5	55.168	0	323.31	562120000000	1300	A6TG38	A6TG38	1527
33.4168930053711	33.3076934814453	33.3174324035645	33.1989402770996	33.1763801574707	32.9891700744629	33.7626762390137	33.0823936462402				12	12	12	65.5	65.5	65.5	19.53	0	117.55	90380000000	300	A6TG39	A6TG39	1528
34.2433166503906	34.3039588928223	34.2004013061523	34.2448768615723	33.8371429443359	33.5877685546875	33.6151123046875	33.5668334960938				21	21	21	76.6	76.6	76.6	17.13	0	323.31	142450000000	427	A6TG40	A6TG40	1529
28.7802543640137	28.1155014038086	28.7474956512451	28.6281185150146	29.7522430419922	30.4113483428955	26.6513004302979	29.2995510101318				2	2	2	20.3	20.3	20.3	8.256	0	9.3668	4995400000	35	A6TG41	A6TG41	1530
29.4082126617432	29.5895652770996	29.2359428405762	28.9685115814209	29.0518836975098	28.9493789672852	29.1802787780762	28.7824745178223				6	6	6	38.6	38.6	38.6	23.131	0	20.098	4957500000	37	A6TG44	A6TG44	1531
31.3244228363037	30.7650909423828	30.7319831848145	30.6457290649414	30.7356986999512	30.7990016937256	30.7861251831055	30.726634979248				26	26	26	60.7	60.7	60.7	70.099	0	130.69	15941000000	128	A6TG45	A6TG45	1532
30.4935245513916	30.1385822296143	30.1555709838867	30.3971347808838	30.5159664154053	31.2859840393066	30.8235034942627	30.4515972137451				5	5	5	54.1	54.1	54.1	15.723	0	28.01	13074000000	46	A6TG46	A6TG46	1533
23.2138004302979	23.7752513885498	24.4699211120605	24.6325073242188	23.7423210144043	24.5425643920898	25.701208114624	25.2568836212158				3	3	3	10.6	10.6	10.6	36.811	0	25.877	217840000	5	A6TG48	A6TG48	1534
26.1419372558594	26.1524600982666	26.3356533050537	26.1074123382568	25.5918636322021	27.4922065734863	28.9550170898438	29.2011623382568				6	6	6	16.8	16.8	16.8	56.677	0	27.46	1639200000	14	A6TG50	A6TG50	1535
28.9916973114014	29.043773651123	27.7996501922607	29.619836807251	29.5066165924072	29.1429214477539	27.2945652008057	29.5611610412598				7	7	7	11.9	11.9	11.9	69.258	0	15.373	4863100000	20	A6TG51	A6TG51	1536
26.5428886413574	26.7335033416748	26.2090320587158	26.8503131866455	26.7465038299561	26.7886791229248	28.0479640960693	27.0038890838623				5	5	5	29.1	29.1	29.1	31.016	0	22.205	1061400000	8	A6TG55	A6TG55	1537
27.0300216674805	NaN	NaN	NaN	26.7353115081787	26.6977653503418	26.7376346588135	26.2272186279297				2	2	2	10.7	10.7	10.7	26.306	0	2.297	529990000	4	A6TG59	A6TG59	1538
29.2943019866943	29.3640899658203	29.3430156707764	29.1817951202393	29.7701892852783	29.19580078125	29.5751361846924	28.6501007080078				8	8	8	56	56	56	10.555	0	30.448	5475400000	41	A6TG63	A6TG63	1539
26.6382369995117	27.3162231445313	27.5126934051514	27.7925319671631	26.7356986999512	26.935396194458	27.7289066314697	27.6104145050049				4	4	4	19.5	19.5	19.5	38.354	0	9.0689	1372600000	10	A6TG64	A6TG64	1540
31.2886257171631	31.2597389221191	31.1171875	31.1874828338623	31.0579509735107	30.8620109558105	31.7600612640381	30.7988471984863				10	10	10	55.6	55.6	55.6	22.945	0	96.166	20055000000	113	A6TG65	A6TG65	1541
32.3491325378418	32.1504364013672	32.2419548034668	32.4019737243652	32.0421485900879	32.3183746337891	32.5202140808105	32.2523956298828				43	43	43	51.8	51.8	51.8	103.18	0	323.31	43581000000	265	A6TG67	A6TG67	1542
28.9759635925293	29.3080406188965	29.054500579834	28.9583683013916	29.1809673309326	28.5149517059326	29.1444778442383	28.5381965637207				6	6	6	39.5	39.5	39.5	23.532	0	34.527	4471400000	27	A6TG68	A6TG68	1543
29.9899654388428	29.6910743713379	29.6184883117676	29.7111892700195	30.6431503295898	30.6810188293457	30.3893604278564	30.445198059082				7	7	7	53	53	53	18.78	0	49.309	10112000000	53	A6TG69	A6TG69	1544
28.9239692687988	29.1752891540527	29.3335361480713	29.3242073059082	29.2772617340088	29.4748516082764	29.6035690307617	29.4039344787598				12	12	12	40.9	40.9	40.9	52.179	0	121.58	5539500000	52	A6TG70	A6TG70	1545
25.1017742156982	24.5943431854248	24.1364135742188	24.0441017150879	24.4632625579834	24.5175533294678	24.339262008667	24.6627521514893				3	3	3	7.7	7.7	7.7	52.335	0	11.087	200100000	7	A6TG71	A6TG71	1546
33.1309051513672	32.8703193664551	32.9782676696777	32.8639488220215	32.9436531066895	32.9901504516602	32.9884605407715	32.8509712219238				23	23	23	60.5	60.5	60.5	50.983	0	247.72	67962000000	344	A6TG73	A6TG73	1547
34.2164649963379	34.3945808410645	34.2011337280273	34.1814231872559	34.1442947387695	34.0655937194824	34.232063293457	34.0684814453125				37	37	37	64.1	64.1	64.1	67.259	0	323.31	162240000000	516	A6TG74	A6TG74	1548
29.7411766052246	29.1664333343506	29.4982128143311	29.5096397399902	29.8907871246338	29.8056583404541	28.4577159881592	29.2779273986816				6	6	6	31.7	31.7	31.7	22.705	0	24.057	6583000000	47	A6TG75	A6TG75	1549
28.2449951171875	28.1019439697266	28.3067378997803	28.1514625549316	27.8810443878174	28.5106964111328	27.813232421875	27.8548374176025				5	5	5	25.6	25.6	25.6	35.206	0	87.706	2407300000	25	A6TG78	A6TG78	1551
27.8059349060059	29.3538017272949	29.4176597595215	29.8497009277344	29.3237781524658	29.7387790679932	29.9967155456543	29.8970069885254				8	8	8	34.8	34.8	34.8	33.167	0	91.413	6749000000	42	A6TG79	A6TG79	1552
29.056619644165	28.7505989074707	29.4699325561523	29.5030555725098	29.5794944763184	29.5946102142334	29.4889373779297	29.2549610137939				11	11	11	42.1	42.1	42.1	34.625	0	34.525	5861000000	44	A6TG82	A6TG82	1553
27.0028171539307	26.9567089080811	NaN	25.7892017364502	26.2313632965088	25.8710060119629	26.7584991455078	25.7327270507813				4	4	4	15.7	15.7	15.7	33.087	0	14.294	627130000	6	A6TG84	A6TG84	1554
28.8334922790527	29.1966686248779	29.4051322937012	29.4201126098633	28.8514747619629	29.70703125	30.2689666748047	30.0935821533203				19	19	16	33.3	33.3	32.3	89.361	0	194.44	6306900000	66	A6TG85	A6TG85	1555
24.2490901947021	23.3877182006836	23.6906185150146	23.7445793151855	24.1199703216553	23.5871486663818	23.756031036377	23.9234313964844				2	2	2	6.5	6.5	6.5	30.288	0.00056689	1.5153	126080000	4	A6TG86	A6TG86	1556
21.6397113800049	21.0086059570313	21.275089263916	21.0450019836426	21.3643684387207	NaN	NaN	NaN				2	2	2	6.6	6.6	6.6	36.565	0.0044643	0.95446	13723000	3	A6TG97	A6TG97	1557
27.4830074310303	28.1001396179199	27.6207981109619	27.7779369354248	26.3782558441162	27.3338985443115	27.1200084686279	30.414478302002				8	8	8	15	15	15	79.99	0	42.097	2804000000	24	A6TG98	A6TG98	1558
31.7512283325195	31.6596584320068	31.8045902252197	31.7135829925537	31.5059261322021	31.732307434082	31.2219333648682	31.6869144439697				11	11	11	50.5	50.5	50.5	23.489	0	119.27	27511000000	139	A6TGB2	A6TGB2	1559
28.4085578918457	28.587028503418	28.1474418640137	27.8296566009521	28.0617275238037	27.7830047607422	27.9523811340332	27.9688949584961				4	4	4	30.4	30.4	30.4	25.151	0	20.31	2406400000	20	A6TGB3	A6TGB3	1560
32.0019569396973	32.1576805114746	32.1100158691406	32.2778587341309	32.6709480285645	32.242919921875	31.6496295928955	31.8850002288818				15	15	15	54.3	54.3	54.3	26.272	0	141	40070000000	146	A6TGB5	A6TGB5	1562
34.0465316772461	33.9763031005859	33.9575729370117	33.983455657959	33.9183883666992	33.7864379882813	33.5779037475586	33.9360542297363				21	21	21	70.9	70.9	70.9	34.984	0	285.89	134340000000	406	A6TGB8	A6TGB8	1563
29.7726287841797	30.035249710083	30.066764831543	30.2844944000244	30.1753368377686	30.5951271057129	30.903829574585	30.7777633666992				11	11	11	100	100	100	17.385	0	118.37	11480000000	101	A6TGB9	A6TGB9	1564
34.4908256530762	34.5740699768066	34.4494857788086	34.315746307373	33.7825355529785	33.6464576721191	33.6371994018555	33.4944076538086				34	34	34	52.5	52.5	52.5	49.731	0	323.31	157660000000	475	A6TGC1	A6TGC1	1565
31.7745475769043	31.8938503265381	31.9349460601807	31.9606838226318	30.6033744812012	30.3409595489502	30.8831443786621	29.4833927154541				10	10	10	63.1	63.1	63.1	19	0	33.291	22359000000	67	A6TGC2	A6TGC2	1566
29.7535648345947	29.5262107849121	29.2478046417236	29.4489421844482	29.6460208892822	29.4399585723877	29.2400207519531	29.4640808105469				11	11	11	60.6	60.6	60.6	31.904	0	112.85	6231700000	59	A6TGC3	A6TGC3	1567
26.5070476531982	27.4121570587158	27.1408271789551	26.7936477661133	27.7422695159912	27.4459266662598	27.0706081390381	28.0390472412109				5	5	5	27.7	27.7	27.7	37.026	0	4.904	1397800000	9	A6TGC4	A6TGC4	1568
34.1347618103027	32.4845275878906	31.9827098846436	32.2317504882813	32.4942398071289	32.7927513122559	32.9214401245117	31.857271194458				9	9	9	94.3	94.3	94.3	7.7418	0	100.12	59088000000	81	A6TGC6	A6TGC6	1569
29.6103267669678	29.1656913757324	29.1842346191406	29.5534744262695	30.1092376708984	30.097354888916	29.0525588989258	29.3589649200439				6	6	6	40	40	40	12.109	0	13.008	6595200000	38	A6TGC7	A6TGC7	1570
28.6217765808105	28.8708534240723	28.4893379211426	28.902193069458	28.3435039520264	28.7167263031006	29.3317642211914	29.5206394195557				6	6	6	20.2	20.2	20.2	41.528	0	50.893	4026200000	50	A6TGC8	A6TGC8	1571
31.8308124542236	31.4815464019775	31.76828956604	31.5982360839844	31.7250099182129	31.6472301483154	31.5005226135254	31.4803428649902				29	29	29	46	46	46	88.713	0	159.59	29042000000	133	A6TGC9	A6TGC9	1572
28.7551593780518	29.0279140472412	28.7051696777344	28.8483142852783	28.8264465332031	28.116641998291	28.6560821533203	28.6087245941162				9	9	9	33.9	33.9	33.9	33.116	0	23.74	3581700000	29	A6TGD4	A6TGD4	1573
30.6126308441162	30.9517154693604	30.6990909576416	30.6766548156738	30.8934516906738	30.8731288909912	31.1012439727783	30.8116111755371				11	11	11	37.1	37.1	37.1	38.748	0	163.97	15719000000	103	A6TGD6	A6TGD6	1574
33.4768943786621	33.3542900085449	33.2951545715332	33.3132476806641	33.4336547851563	33.3591423034668	33.1427116394043	33.1141967773438				50	50	50	63.9	63.9	63.9	99.932	0	323.31	88926000000	450	A6TGE0	A6TGE0	1576
26.5424022674561	25.3177585601807	25.5354022979736	25.4655055999756	25.8986225128174	25.9917240142822	26.2773723602295	23.3595771789551				3	3	3	8.1	8.1	8.1	43.786	0	8.295	431100000	9	A6TGE1	A6TGE1	1577
28.3321495056152	28.0504570007324	28.1267681121826	27.4581851959229	28.0444259643555	28.2622623443604	28.22412109375	28.6429595947266				6	6	6	27.9	27.9	27.9	27.011	0	23.472	2483000000	26	A6TGE3	A6TGE3	1578
30.3742008209229	30.3766860961914	30.2177791595459	30.2660655975342	30.0303897857666	29.6641082763672	30.3085613250732	29.6721248626709				15	15	15	47.7	47.7	47.7	50.083	0	112.85	9786500000	91	A6TGE4	A6TGE4	1579
30.3491039276123	30.5644721984863	30.0720157623291	30.0638103485107	30.2168560028076	29.8951148986816	29.4664745330811	29.6039772033691				13	13	13	44.9	44.9	44.9	34.259	0	94.909	9367900000	84	A6TGE5	A6TGE5	1580
26.4096984863281	26.8235950469971	26.6586723327637	26.4287967681885	27.1249465942383	26.4339141845703	26.9894523620605	26.420597076416				3	3	3	10.3	10.3	10.3	51.532	0	6.2952	890150000	9	A6TGE6	A6TGE6	1581
27.2897357940674	26.4813613891602	26.8536472320557	NaN	NaN	NaN	NaN	NaN				3	3	3	20.5	20.5	20.5	23.972	0	39.098	451230000	9	A6TGE7	A6TGE7	1582
29.2645893096924	29.1806812286377	29.4649753570557	29.4168739318848	29.1329574584961	29.0024681091309	29.0215759277344	28.6921882629395				10	10	10	40.7	40.7	40.7	41.844	0	40.241	5005700000	36	A6TGE9	A6TGE9	1583
28.7143383026123	28.9681549072266	28.7251071929932	28.6457805633545	27.929651260376	28.3098640441895	29.3493366241455	28.6634635925293				7	7	7	14.6	14.6	14.6	68.69	0	26.518	3663200000	15	A6TGF0	A6TGF0	1584
33.0177726745605	33.399299621582	33.1974754333496	33.1156997680664	33.3283081054688	33.2075614929199	33.3660659790039	32.8998565673828				10	10	10	50	50	50	28.961	0	22.85	81028000000	36	A6TGF1	A6TGF1	1585
33.9871063232422	33.8917503356934	33.6411895751953	33.6230926513672	33.8386459350586	33.5134735107422	33.0432090759277	33.5082893371582				16	16	16	87.5	87.5	87.5	13.153	0	276.05	111610000000	308	A6TGF3	A6TGF3	1586
24.6908836364746	25.8606967926025	24.7298259735107	24.3214111328125	NaN	NaN	NaN	NaN				2	2	2	9.1	9.1	9.1	58.957	0	2.0361	149710000	2	A6TGF5	A6TGF5	1587
30.7804260253906	30.7310924530029	30.9117088317871	30.8144416809082	30.9235153198242	30.842960357666	31.0930156707764	30.6746349334717				11	11	11	49.2	49.2	49.2	33.912	0	88.676	15926000000	88	A6TGF7	A6TGF7	1588
30.7624797821045	30.542407989502	30.6942825317383	30.5750637054443	30.3053035736084	30.1596660614014	30.0014209747314	30.2321491241455				18	18	18	34.9	34.9	34.9	65.719	0	118.89	12054000000	80	A6TGF8	A6TGF8	1589
25.59397315979	26.9779281616211	25.9992294311523	25.7085933685303	25.9428844451904	25.6553173065186	26.2537136077881	25.4379043579102				6	6	6	14	14	14	56.219	0	6.2687	584370000	6	A6TGF9	A6TGF9	1590
32.0273933410645	31.9124221801758	32.1071510314941	32.3160285949707	32.2717819213867	32.4441604614258	32.1308403015137	32.4323616027832				32	32	32	65.6	65.6	65.6	53.951	0	294.7	41373000000	248	A6TGG1	A6TGG1	1591
29.6511974334717	29.821590423584	29.494649887085	29.3945198059082	29.96457862854	29.5853805541992	29.5990695953369	29.0269927978516				6	6	6	52.7	52.7	52.7	10.276	0	14.074	6678700000	39	A6TGG2	A6TGG2	1592
25.9690170288086	25.914083480835	26.2156944274902	26.5008010864258	26.4351711273193	26.5984668731689	24.8873462677002	27.0884094238281				3	3	3	6.2	6.2	6.2	76.88	0	13.391	713430000	14	A6TGG4	A6TGG4	1593
NaN	26.4383792877197	26.5031547546387	26.311466217041	26.9028816223145	NaN	26.3339500427246	25.8189964294434				4	4	4	9.6	9.6	9.6	55.01	0	6.1741	1242100000	4	A6TGG8	A6TGG8	1594
31.6426753997803	31.8357524871826	32.0488204956055	31.7871379852295	31.5315742492676	31.7504711151123	31.5359363555908	31.7564487457275				18	18	18	51.3	51.3	51.3	47.107	0	121	30151000000	151	A6TGG9	A6TGG9	1595
33.1679420471191	32.2922782897949	32.3735542297363	32.6187019348145	32.8717002868652	33.2898063659668	32.7013854980469	32.9160423278809				8	8	8	78	78	78	11.851	0	87.475	62225000000	148	A6TGH0	A6TGH0	1596
34.1240158081055	34.1594848632813	34.1318550109863	33.9737396240234	34.157527923584	34.1716156005859	34.1029014587402	34.0520477294922				31	31	31	63.7	63.7	63.7	47.022	0	323.31	152530000000	581	A6TGH1	A6TGH1	1597
29.8521900177002	30.178783416748	30.1119747161865	29.7858753204346	29.9369125366211	29.8818912506104	30.4926662445068	30.2033824920654				15	15	15	55.7	55.7	55.7	39.202	0	205.98	9137200000	82	A6TGH3	A6TGH3	1598
28.9331741333008	28.4838924407959	28.8826789855957	28.4718894958496	28.9632568359375	27.8779487609863	28.7514915466309	28.5080909729004				11	11	11	40.4	40.4	40.4	40.148	0	29.85	3434400000	26	A6TGH4	A6TGH4	1599
30.2306613922119	30.0472621917725	30.0214157104492	29.98752784729	30.3218441009521	30.0235328674316	29.9983310699463	30.0897998809814				13	13	13	48.3	48.3	48.3	45.673	0	66.77	9456300000	77	A6TGH5	A6TGH5	1600
27.0039958953857	27.3144950866699	26.7427825927734	26.6004543304443	26.232515335083	27.1017932891846	26.1312217712402	27.0267543792725				6	6	6	27.7	27.7	27.7	39.865	0	17.932	974910000	17	A6TGH6	A6TGH6	1601
27.207971572876	27.7573547363281	27.5397872924805	27.4374599456787	28.5694255828857	28.2361259460449	28.0693283081055	28.3406200408936				4	4	4	15.6	15.6	15.6	32.927	0	17.762	2168400000	18	A6TGH7	A6TGH7	1602
29.0374240875244	29.3923511505127	29.4844493865967	29.4748516082764	29.234504699707	29.8468647003174	29.7493667602539	29.9480991363525				9	9	9	36.4	36.4	36.4	42.212	0	117.49	6369100000	95	A6TGH9	A6TGH9	1603
27.0132923126221	26.711877822876	27.1933822631836	27.4526977539063	28.4246234893799	27.9942626953125	27.6851196289063	27.2048988342285				6	6	6	21.2	21.2	21.2	40.154	0	9.7287	1615100000	9	A6TGI1	A6TGI1	1604
30.7534217834473	31.1656074523926	30.5977916717529	30.7120265960693	30.5503215789795	30.2026805877686	30.835901260376	30.4746971130371				20	20	20	58.5	58.5	58.5	45.038	0	103.35	14200000000	142	A6TGI5	A6TGI5	1606
31.5011863708496	31.3664569854736	31.4187049865723	31.3388366699219	31.3661441802979	31.392126083374	31.4959087371826	31.2022151947021				23	23	23	73.8	73.8	73.8	42.847	0	308.89	23247000000	181	A6TGI6	A6TGI6	1607
30.0082511901855	29.9366321563721	29.7978591918945	29.9276180267334	30.0190315246582	29.8924674987793	30.3426551818848	29.729133605957				18	18	18	70.9	70.9	70.9	33.8	0	98.201	8636300000	91	A6TGI8	A6TGI8	1608
29.0249862670898	29.2671146392822	29.567268371582	29.6786041259766	29.4679126739502	29.5958919525146	29.9131355285645	29.7714176177979				5	5	5	51.9	51.9	51.9	12.221	0	121.65	6326400000	59	A6TGJ0	A6TGJ0	1609
28.2434539794922	28.6466732025146	28.8924980163574	28.5927410125732	28.3674468994141	27.9619045257568	28.0251712799072	27.5628185272217				3	3	3	21.5	21.5	21.5	30.194	0	18.328	2871800000	21	A6TGJ2	A6TGJ2	1610
25.96022605896	27.5118656158447	27.0171203613281	27.0699939727783	NaN	26.0762271881104	NaN	NaN				3	3	3	13.6	13.6	13.6	26.514	0	6.757	741970000	6	A6TGJ3	A6TGJ3	1611
NaN	24.815092086792	24.9822883605957	24.9564647674561	24.3070259094238	24.5469856262207	25.3719902038574	24.6196365356445				2	2	2	10	10	10	33.487	0	10.789	243830000	5	A6TGJ4	A6TGJ4	1612
30.249885559082	30.2763080596924	30.252368927002	30.090051651001	30.3744087219238	30.2312335968018	29.8240509033203	29.817813873291				10	10	10	70.6	70.6	70.6	26.706	0	121.53	10003000000	59	A6TGJ5	A6TGJ5	1613
28.7129936218262	28.7025299072266	28.9832935333252	29.2639179229736	28.8214378356934	28.7936782836914	29.1729316711426	29.0801982879639				14	14	14	26.7	26.7	26.7	81.893	0	86.76	4263700000	47	A6TGJ6	A6TGJ6	1614
27.5138988494873	28.0283889770508	27.9640007019043	27.8506107330322	27.6194686889648	28.1400470733643	28.492244720459	29.9069862365723				6	6	6	28.3	28.3	28.3	38.386	0	43.522	2904500000	29	A6TGJ7	A6TGJ7	1615
26.0766754150391	26.5127696990967	28.0292320251465	27.6678352355957	27.0767364501953	27.192253112793	27.7781238555908	27.2410907745361				5	5	5	20.3	20.3	20.3	32.599	0	20.423	1422900000	16	A6TGK0	A6TGK0	1616
21.3729991912842	21.9477081298828	22.7868213653564	23.3066082000732	22.8171615600586	24.320240020752	24.6135807037354	24.1896343231201				2	2	2	3.5	3.5	3.5	68.255	0	4.5527	101670000	9	A6TGK1	A6TGK1	1617
28.5765781402588	29.0087051391602	28.820068359375	28.7137470245361	28.9182643890381	28.8035049438477	29.2265567779541	29.0302848815918				8	8	8	41	41	41	30.085	0	15.739	4004900000	16	A6TGK6	A6TGK6	1618
32.5229263305664	32.2316360473633	32.3853034973145	32.408390045166	32.2219619750977	32.4482040405273	32.1587028503418	32.3039436340332				38	38	38	52.5	52.5	52.5	84.503	0	323.31	45075000000	348	A6TGK9	A6TGK9	1619
